Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording83	Barney	Barney_trials13-15 	d05-dilating	1	d05-dilating	whole_screen	5429	244305	2009	144	67	433	14	12	67	whole_screen	whole_screen	5,17725	5429	1	0	4				
Recording83	Barney	Barney_trials13-15 	d12-dilating	1	d12-dilating	whole_screen	5645	218694	1842	153	68	383	12	0	105	whole_screen		5,51567	4353	1	0	2				
Recording83	Barney	Barney_trials13-15 	grey_screen	1	grey_screen	whole_screen	4596	207820	2371	139	67	433	17	125	133	whole_screen		5,10355	4276	1	108	5				
Recording83	Barney	Barney_trials13-15 	grey_screen	2	grey_screen	whole_screen	4613	224339	0				0						0	0		0				
Recording83	Barney	Barney_trials13-15 	grey_screen	3	grey_screen	whole_screen	4513	237045	2741	144	41	566	19	177	135	whole_screen	whole_screen	5,05397	3890	2	126	7				
Recording83	Barney	Barney_trials13-15 	Entire Recording	1	b04-constr,Bunny_eating (online-video-cutter.com),d05-dilating,d12-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	249962	0	2009	144	67	433	14	244318	67	whole_screen		5,17725	5433	1	244301	4				
Recording83	Barney	Barney_trials13-15 	Entire Recording	1	b04-constr,Bunny_eating (online-video-cutter.com),d05-dilating,d12-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	249962	0	1842	153	68	383	12	218694	105	whole_screen		5,51567	4353	1	218694	2				
Recording83	Barney	Barney_trials13-15 	Entire Recording	1	b04-constr,Bunny_eating (online-video-cutter.com),d05-dilating,d12-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	249962	0	0				0			whole_screen			0	0		0				
Recording83	Barney	Barney_trials13-15 	Entire Recording	1	b04-constr,Bunny_eating (online-video-cutter.com),d05-dilating,d12-dilating,dog_puppy_barking,grey_screen,Kitten meowing to attract cats	whole_screen	249962	0	5112	142	41	566	36	207945	133	whole_screen		5,0772	8166	3	207929	12				
Recording220	Noodle	Noodle_trials88-90	b05-dilating	1	b05-dilating	whole_screen	5412	134411	1656	151	5	419	11	0	419	whole_screen	whole_screen	3,69883	5245	2	0	0	5373		55,97	
Recording220	Noodle	Noodle_trials88-90	d12-constr	1	d12-constr	whole_screen	5645	79409	2583	215	67	500	12	0	222	whole_screen		2,76696	4977	1	0	3				
Recording220	Noodle	Noodle_trials88-90	grey_screen	1	grey_screen	whole_screen	4613	68036	1100	183	67	300	6	17	300	whole_screen		2,71159	1817	2	0	0				
Recording220	Noodle	Noodle_trials88-90	grey_screen	2	grey_screen	whole_screen	4613	85054	1790	298	67	517	6	250	67	whole_screen		2,76568	2871	3	250	0		1427		69,37
Recording220	Noodle	Noodle_trials88-90	grey_screen	3	grey_screen	whole_screen	4529	116793	688	344	105	583	2	2516	105	whole_screen		2,91734	790	1	2481	0				
Recording220	Noodle	Noodle_trials88-90	h10-dilating	1	h10-dilating	whole_screen	5762	111031	300	300	300	300	1	3335	300	whole_screen		3,1709	300	1	3335	0				
Recording220	Noodle	Noodle_trials88-90	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-dilating,d12-constr,grey_screen,h10-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Our pet pheasant (online-video-cutter.com)	whole_screen	140028	0	1656	151	5	419	11	134411	419	whole_screen		3,69883	5245	2	134411	0	139784		55,97	
Recording220	Noodle	Noodle_trials88-90	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-dilating,d12-constr,grey_screen,h10-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Our pet pheasant (online-video-cutter.com)	whole_screen	140028	0	3578	256	67	583	14	68052	300	whole_screen		2,77805	5495	6	68019	0		86481		69,37
Recording220	Noodle	Noodle_trials88-90	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-dilating,d12-constr,grey_screen,h10-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Our pet pheasant (online-video-cutter.com)	whole_screen	140028	0	300	300	300	300	1	114366	300	whole_screen		3,1709	300	1	114366	0				
Recording220	Noodle	Noodle_trials88-90	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-dilating,d12-constr,grey_screen,h10-dilating,Kanji The Parrot makes squeak toy noise when squeezed,Our pet pheasant (online-video-cutter.com)	whole_screen	140028	0	2583	215	67	500	12	79409	222	whole_screen		2,76696	4977	1	79409	3				
Recording112	Noodle	Noodle_trials19-21	b06-dilating	1	b06-dilating	whole_screen	5612	87161	285	95	68	150	3	2560	68	whole_screen		3,77832	335	2	2544	1				
Recording112	Noodle	Noodle_trials19-21	d04-dilating	1	d04-dilating	whole_screen	5645	70642	2008	251	83	685	8	2417	83	whole_screen		3,06718	2900	1	2417	3				
Recording112	Noodle	Noodle_trials19-21	grey_screen	1	grey_screen	whole_screen	5112	49377	2002	501	182	926	4	0	182	whole_screen	whole_screen	3,64122	2736	3	0	0	2809		959,46	
Recording112	Noodle	Noodle_trials19-21	grey_screen	2	grey_screen	whole_screen	4563	76287	2176	272	83	1065	8	255	133	whole_screen	whole_screen	3,09636	2667	2	238	2				
Recording112	Noodle	Noodle_trials19-21	grey_screen	3	grey_screen	whole_screen	4546	92773	3252	407	67	1140	8	186	116	whole_screen	whole_screen	3,12546	3960	2	169	3				
Recording112	Noodle	Noodle_trials19-21	h11-dilating	1	h11-dilating	whole_screen	5429	101215	2893	263	67	1484	11	355	67	whole_screen		3,24345	4643	2	338	4				
Recording112	Noodle	Noodle_trials19-21	Entire Recording	1	b06-dilating,Bunny_eating (online-video-cutter.com),d04-dilating,dog_puppy_barking,grey_screen,h11-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	106848	0	2008	251	83	685	8	73059	83	whole_screen		3,06718	2900	1	73059	3				
Recording112	Noodle	Noodle_trials19-21	Entire Recording	1	b06-dilating,Bunny_eating (online-video-cutter.com),d04-dilating,dog_puppy_barking,grey_screen,h11-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	106848	0	7431	372	67	1140	20	49377	182	whole_screen		3,25676	9362	7	49377	5	52187		959,46	
Recording112	Noodle	Noodle_trials19-21	Entire Recording	1	b06-dilating,Bunny_eating (online-video-cutter.com),d04-dilating,dog_puppy_barking,grey_screen,h11-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	106848	0	2893	263	67	1484	11	101571	67	whole_screen		3,24345	4643	2	101553	4				
Recording112	Noodle	Noodle_trials19-21	Entire Recording	1	b06-dilating,Bunny_eating (online-video-cutter.com),d04-dilating,dog_puppy_barking,grey_screen,h11-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	106848	0	285	95	68	150	3	89721	68	whole_screen		3,77832	335	2	89705	1				
Recording111	Noodle	Noodle_trials40-42	grey_screen	1	grey_screen	whole_screen	5212	82689	944	189	67	509	5	732	83	whole_screen		3,34871	1311	3	732	1				
Recording111	Noodle	Noodle_trials40-42	grey_screen	2	grey_screen	whole_screen	4613	100922	1649	206	88	600	8	310	270	whole_screen		3,18125	2661	2	310	0		4365		96,75
Recording111	Noodle	Noodle_trials40-42	grey_screen	3	grey_screen	whole_screen	4529	121305	3119	312	66	942	10	0	942	whole_screen	whole_screen	3,33851	4198	2	0	2				
Recording111	Noodle	Noodle_trials40-42	h01-constr	1	h01-constr	whole_screen	5429	134793	1895	211	67	671	9	0	330	whole_screen	whole_screen	3,59374	3731	2	0	4				
Recording111	Noodle	Noodle_trials40-42	h14-dilating	1	h14-dilating	whole_screen	5628	95294	1919	480	67	1669	4	952	100	whole_screen		3,4019	2360	1	952	1				
Recording111	Noodle	Noodle_trials40-42	h15-constr	1	h15-constr	whole_screen	5595	115710	2375	339	67	1017	7	17	233	whole_screen	whole_screen	3,37947	3091	3	17	1		1018		141,64
Recording111	Noodle	Noodle_trials40-42	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h01-constr,h14-dilating,h15-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com)	whole_screen	140417	0	1895	211	67	671	9	134793	330	whole_screen		3,59374	3731	2	134793	4				
Recording111	Noodle	Noodle_trials40-42	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h01-constr,h14-dilating,h15-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com)	whole_screen	140417	0	5712	248	66	942	23	83420	83	whole_screen		3,29499	8170	7	83420	3		105287		96,75
Recording111	Noodle	Noodle_trials40-42	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h01-constr,h14-dilating,h15-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com)	whole_screen	140417	0	2375	339	67	1017	7	115727	233	whole_screen		3,37947	3091	3	115727	1		116727		141,64
Recording111	Noodle	Noodle_trials40-42	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h01-constr,h14-dilating,h15-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com)	whole_screen	140417	0	1919	480	67	1669	4	96246	100	whole_screen		3,4019	2360	1	96246	1				
Recording207	Barney	Barney_trials55-60	b05-dilating	1	b05-dilating	whole_screen	5595	184386	4384	274	11	2132	16	0	115	whole_screen	whole_screen	4,01569	5595	1	0	5				
Recording207	Barney	Barney_trials55-60	b08-constr	1	b08-constr	whole_screen	5662	215559	0				0						0	0		0				
Recording207	Barney	Barney_trials55-60	b11-dilating	1	b11-dilating	whole_screen	5595	197991	979	245	88	685	4	0	119	whole_screen		4,02156	4928	1	0	0				
Recording207	Barney	Barney_trials55-60	d07-constr	1	d07-constr	whole_screen	5595	160590	4591	459	83	1200	10	0	1032	whole_screen	whole_screen	3,84257	5595	1	0	1				
Recording207	Barney	Barney_trials55-60	grey_screen	1	grey_screen	whole_screen	4646	155045	2550	510	123	1592	5	112	151	whole_screen		3,87935	4455	1	95	0				
Recording207	Barney	Barney_trials55-60	grey_screen	2	grey_screen	whole_screen	4596	166185	1545	386	127	1027	4	0	1027	whole_screen	whole_screen	3,99756	4596	1	0	1				
Recording207	Barney	Barney_trials55-60	grey_screen	3	grey_screen	whole_screen	4579	177442	1737	193	67	383	9	14	210	whole_screen	whole_screen	4,25426	3785	2	0	0				
Recording207	Barney	Barney_trials55-60	grey_screen	4	grey_screen	whole_screen	4579	189981	2346	213	83	500	11	0	322	whole_screen	whole_screen	3,89893	4179	2	0	1				
Recording207	Barney	Barney_trials55-60	grey_screen	5	grey_screen	whole_screen	4613	203586	369	369	369	369	1	1053	369	whole_screen		4,33159	369	1	1053	0				
Recording207	Barney	Barney_trials55-60	grey_screen	6	grey_screen	whole_screen	4529	221221	0				0						0	0		0				
Recording207	Barney	Barney_trials55-60	h01-constr	1	h01-constr	whole_screen	5412	230063	3752	208	67	533	18	0	118	whole_screen		4,269	5321	1	0	2				
Recording207	Barney	Barney_trials55-60	h13-constr	1	h13-constr	whole_screen	5612	171830	2477	310	8	1281	8	0	8	whole_screen		4,26465	5539	1	0	2				
Recording207	Barney	Barney_trials55-60	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-dilating,b08-constr,b11-dilating,Corgi Snow Tunnel (online-video-cutter.com),d07-constr,dog_puppy_barking,grey_screen,h01-constr,h13-constr,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	235685	0	4384	274	11	2132	16	184386	115	whole_screen		4,01569	5595	1	184386	5				
Recording207	Barney	Barney_trials55-60	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-dilating,b08-constr,b11-dilating,Corgi Snow Tunnel (online-video-cutter.com),d07-constr,dog_puppy_barking,grey_screen,h01-constr,h13-constr,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	235685	0	2477	310	8	1281	8	171830	8	whole_screen		4,26465	5539	1	171830	2				
Recording207	Barney	Barney_trials55-60	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-dilating,b08-constr,b11-dilating,Corgi Snow Tunnel (online-video-cutter.com),d07-constr,dog_puppy_barking,grey_screen,h01-constr,h13-constr,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	235685	0	3752	208	67	533	18	230063	118	whole_screen		4,269	5321	1	230063	2				
Recording207	Barney	Barney_trials55-60	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-dilating,b08-constr,b11-dilating,Corgi Snow Tunnel (online-video-cutter.com),d07-constr,dog_puppy_barking,grey_screen,h01-constr,h13-constr,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	235685	0	8547	285	67	1592	30	155157	151	whole_screen		4,00133	17387	7	155140	2				
Recording207	Barney	Barney_trials55-60	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-dilating,b08-constr,b11-dilating,Corgi Snow Tunnel (online-video-cutter.com),d07-constr,dog_puppy_barking,grey_screen,h01-constr,h13-constr,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	235685	0	0				0			whole_screen			0	0		0				
Recording207	Barney	Barney_trials55-60	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-dilating,b08-constr,b11-dilating,Corgi Snow Tunnel (online-video-cutter.com),d07-constr,dog_puppy_barking,grey_screen,h01-constr,h13-constr,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	235685	0	4591	459	83	1200	10	160590	1032	whole_screen		3,84257	5595	1	160590	1				
Recording207	Barney	Barney_trials55-60	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-dilating,b08-constr,b11-dilating,Corgi Snow Tunnel (online-video-cutter.com),d07-constr,dog_puppy_barking,grey_screen,h01-constr,h13-constr,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	235685	0	979	245	88	685	4	197991	119	whole_screen		4,02156	4928	1	197991	0				
Recording170	Noodle	Noodle_trials58-60	b00-dilating	1	b00-dilating	whole_screen	5595	49538	2733	304	69	1091	9	0	79	whole_screen		2,72084	3841	2	0	0				
Recording170	Noodle	Noodle_trials58-60	b09-dilating	1	b09-dilating	whole_screen	5578	35500	1855	232	67	434	8	1222	150	whole_screen		3,00623	3136	1	1222	2				
Recording170	Noodle	Noodle_trials58-60	d11-dilating	1	d11-dilating	whole_screen	5412	63442	1906	318	67	1224	6	682	91	whole_screen		2,7936	2960	2	646	0				
Recording170	Noodle	Noodle_trials58-60	grey_screen	1	grey_screen	whole_screen	5112	23044	2814	156	48	317	18	41	133	whole_screen	whole_screen	2,63633	5088	1	25	3				
Recording170	Noodle	Noodle_trials58-60	grey_screen	2	grey_screen	whole_screen	4613	41078	2269	227	12	690	10	300	690	whole_screen	whole_screen	2,82633	3597	2	300	3		3885		94,88
Recording170	Noodle	Noodle_trials58-60	grey_screen	3	grey_screen	whole_screen	4479	55133	1809	201	71	653	9	175	103	whole_screen		2,69515	4145	1	158	1				
Recording170	Noodle	Noodle_trials58-60	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b00-dilating,b09-dilating,Corgi Snow Tunnel (online-video-cutter.com),d11-dilating,grey_screen,Male Duck “Quacking”	whole_screen	69057	0	2733	304	69	1091	9	49538	79	whole_screen		2,72084	3841	2	49538	0				
Recording170	Noodle	Noodle_trials58-60	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b00-dilating,b09-dilating,Corgi Snow Tunnel (online-video-cutter.com),d11-dilating,grey_screen,Male Duck “Quacking”	whole_screen	69057	0	6892	186	12	690	37	23086	133	whole_screen		2,71405	12830	4	23069	7		44964		94,88
Recording170	Noodle	Noodle_trials58-60	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b00-dilating,b09-dilating,Corgi Snow Tunnel (online-video-cutter.com),d11-dilating,grey_screen,Male Duck “Quacking”	whole_screen	69057	0	1906	318	67	1224	6	64125	91	whole_screen		2,7936	2960	2	64088	0				
Recording170	Noodle	Noodle_trials58-60	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b00-dilating,b09-dilating,Corgi Snow Tunnel (online-video-cutter.com),d11-dilating,grey_screen,Male Duck “Quacking”	whole_screen	69057	0	1855	232	67	434	8	36722	150	whole_screen		3,00623	3136	1	36722	2				
Recording139	kaije	Kaije_trials61-63	b00-constr	1	b00-constr	whole_screen	5429	84963	5172	2586	1026	4146	2	0	1026	whole_screen		4,34772	5385	1	0	0				
Recording139	kaije	Kaije_trials61-63	b14-dilating	1	b14-dilating	whole_screen	5612	52624	5612	5612	5612	5612	1	0	5612	whole_screen	whole_screen	4,30372	5612	1	0	0				
Recording139	kaije	Kaije_trials61-63	d03-constr	1	d03-constr	whole_screen	5612	74089	415	208	106	310	2	684	310	whole_screen		4,92465	801	1	684	0				
Recording139	kaije	Kaije_trials61-63	grey_screen	1	grey_screen	whole_screen	4629	46963	3090	1545	1536	1554	2	0	1536	whole_screen	whole_screen	4,36667	3090	2	0	0				
Recording139	kaije	Kaije_trials61-63	grey_screen	2	grey_screen	whole_screen	4663	58236	3883	3883	3883	3883	1	0	3883	whole_screen		4,2976	3883	1	0	0				
Recording139	kaije	Kaije_trials61-63	grey_screen	3	grey_screen	whole_screen	4596	79701	1551	259	71	739	6	291	85	whole_screen		4,82299	4339	1	256	1				
Recording139	kaije	Kaije_trials61-63	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b00-constr,b14-dilating,d03-constr,dog_fed,grey_screen	whole_screen	90608	0	415	208	106	310	2	74773	310	whole_screen		4,92465	801	1	74773	0				
Recording139	kaije	Kaije_trials61-63	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b00-constr,b14-dilating,d03-constr,dog_fed,grey_screen	whole_screen	90608	0	5612	5612	5612	5612	1	52624	5612	whole_screen		4,30372	5612	1	52624	0				
Recording139	kaije	Kaije_trials61-63	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b00-constr,b14-dilating,d03-constr,dog_fed,grey_screen	whole_screen	90608	0	5172	2586	1026	4146	2	84963	1026	whole_screen		4,34772	5385	1	84963	0				
Recording139	kaije	Kaije_trials61-63	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b00-constr,b14-dilating,d03-constr,dog_fed,grey_screen	whole_screen	90608	0	8524	947	71	3883	9	46963	1536	whole_screen		4,41441	11312	4	46963	1		84296		61,62
Recording121	Pepe	Pepe_trials31-33 	b12-dilating	1	b12-dilating	whole_screen	5412	72409	68	68	68	68	1	1122	68	whole_screen		2,97781	102	1	1087	0				
Recording121	Pepe	Pepe_trials31-33 	d03-constr	1	d03-constr	whole_screen	5595	53259	0				0						0	0		0				
Recording121	Pepe	Pepe_trials31-33 	d08-dilating	1	d08-dilating	whole_screen	5629	41186	411	137	103	188	3	3373	120	whole_screen		3,01447	2201	1	3322	0				
Recording121	Pepe	Pepe_trials31-33 	grey_screen	1	grey_screen	whole_screen	4596	30995	0				0						0	0		0				
Recording121	Pepe	Pepe_trials31-33 	grey_screen	2	grey_screen	whole_screen	4613	46815	2134	178	59	394	12	339	222	whole_screen	whole_screen	3,21493	4290	1	322	2				
Recording121	Pepe	Pepe_trials31-33 	grey_screen	3	grey_screen	whole_screen	4513	58855	0				0						0	0		0				
Recording121	Pepe	Pepe_trials31-33 	Entire Recording	1	b12-dilating,d03-constr,d08-dilating,grey_screen,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),snow_cat	whole_screen	78053	0	0				0			whole_screen			0	0		0				
Recording121	Pepe	Pepe_trials31-33 	Entire Recording	1	b12-dilating,d03-constr,d08-dilating,grey_screen,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),snow_cat	whole_screen	78053	0	411	137	103	188	3	44560	120	whole_screen		3,01447	2201	1	44508	0				
Recording121	Pepe	Pepe_trials31-33 	Entire Recording	1	b12-dilating,d03-constr,d08-dilating,grey_screen,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),snow_cat	whole_screen	78053	0	2134	178	59	394	12	47154	222	whole_screen		3,21493	4290	1	47137	2				
Recording121	Pepe	Pepe_trials31-33 	Entire Recording	1	b12-dilating,d03-constr,d08-dilating,grey_screen,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),snow_cat	whole_screen	78053	0	68	68	68	68	1	73531	68	whole_screen		2,97781	102	1	73497	0				
Recording168	Noodle	Noodle_trials73-75	b10-constr	1	b10-constr	whole_screen	5595	56812	2800	147	8	518	19	0	8	whole_screen		2,60494	5379	1	0	5				
Recording168	Noodle	Noodle_trials73-75	b11-constr	1	b11-constr	whole_screen	5578	44756	2466	176	47	654	14	0	66	whole_screen	whole_screen	2,69848	5578	1	0	4				
Recording168	Noodle	Noodle_trials73-75	d00-dilating	1	d00-dilating	whole_screen	5429	69101	2394	184	67	500	13	0	79	whole_screen		2,50887	4854	1	0	2		4854		68,32
Recording168	Noodle	Noodle_trials73-75	grey_screen	1	grey_screen	whole_screen	5162	34814	2060	129	15	417	16	1034	89	whole_screen	whole_screen	2,67646	4128	1	1034	2				
Recording168	Noodle	Noodle_trials73-75	grey_screen	2	grey_screen	whole_screen	4613	50334	2508	193	67	601	13	0	104	whole_screen	whole_screen	2,5219	4613	1	0	2				
Recording168	Noodle	Noodle_trials73-75	grey_screen	3	grey_screen	whole_screen	4529	62407	1733	144	67	673	12	1	151	whole_screen	whole_screen	2,60245	4529	1	0	4				
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	2800	147	8	518	19	56812	8	whole_screen		2,60494	5379	1	56812	5				
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	2466	176	47	654	14	44756	66	whole_screen		2,69848	5596	1	44738	4				
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	2394	184	67	500	13	69101	79	whole_screen		2,50887	4854	1	69101	2		73955		68,32
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	6301	154	15	673	41	35848	89	whole_screen		2,59453	13286	3	35848	8				
Recording218	Noodle	Noodle_trials82-84	grey_screen	1	grey_screen	whole_screen	5162	46230	1154	192	100	267	6	193	237	whole_screen		3,03105	1771	1	193	1				
Recording218	Noodle	Noodle_trials82-84	grey_screen	2	grey_screen	whole_screen	4579	62216	1586	264	67	550	6	208	141	whole_screen		3,01936	2454	2	208	1	3349	2069	118,2	66,39
Recording218	Noodle	Noodle_trials82-84	grey_screen	3	grey_screen	whole_screen	4546	77436	140	140	140	140	1	0	140	whole_screen		3,23435	140	1	0	0				
Recording218	Noodle	Noodle_trials82-84	h09-constr	1	h09-constr	whole_screen	5429	91007	0				0						0	0		0				
Recording218	Noodle	Noodle_trials82-84	h09-dilating	1	h09-dilating	whole_screen	5628	56587	1995	285	24	619	7	0	24	whole_screen		2,90685	2578	4	0	1				
Recording218	Noodle	Noodle_trials82-84	h15-dilating	1	h15-dilating	whole_screen	5612	71824	1010	253	67	650	4	37	650	whole_screen	whole_screen	3,27435	1243	2	20	0				
Recording218	Noodle	Noodle_trials82-84	Entire Recording	1	grey_screen,h09-constr,h09-dilating,h15-dilating,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	96652	0	1995	285	24	619	7	56587	24	whole_screen		2,90685	2578	4	56587	1				
Recording218	Noodle	Noodle_trials82-84	Entire Recording	1	grey_screen,h09-constr,h09-dilating,h15-dilating,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	96652	0	1010	253	67	650	4	71861	650	whole_screen		3,27435	1243	2	71844	0				
Recording218	Noodle	Noodle_trials82-84	Entire Recording	1	grey_screen,h09-constr,h09-dilating,h15-dilating,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	96652	0	0				0			whole_screen			0	0		0				
Recording218	Noodle	Noodle_trials82-84	Entire Recording	1	grey_screen,h09-constr,h09-dilating,h15-dilating,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	96652	0	2879	221	67	550	13	46423	237	whole_screen		3,03413	4364	4	46423	2	65565	64284	118,2	66,39
Recording179	kaije	Kaije_trials10-12	b13-constr	1	b13-constr	whole_screen	5612	71741	5279	1760	45	2733	3	0	45	whole_screen	whole_screen	3,71276	5612	1	0	0				
Recording179	kaije	Kaije_trials10-12	d07-dilating	1	d07-dilating	whole_screen	5612	60618	5612	5612	5612	5612	1	0	5612	whole_screen	whole_screen	3,71125	5612	1	0	0				
Recording179	kaije	Kaije_trials10-12	grey_screen	1	grey_screen	whole_screen	5129	49927	4979	996	133	3069	5	0	210	whole_screen	whole_screen	4,04599	5129	1	0	2				
Recording179	kaije	Kaije_trials10-12	grey_screen	2	grey_screen	whole_screen	4613	66229	4613	4613	4613	4613	1	0	4613	whole_screen	whole_screen	3,61113	4613	1	0	0				
Recording179	kaije	Kaije_trials10-12	grey_screen	3	grey_screen	whole_screen	4529	77353	4163	595	67	1596	7	0	117	whole_screen	whole_screen	3,7205	4529	1	0	2				
Recording179	kaije	Kaije_trials10-12	h15-dilating	1	h15-dilating	whole_screen	5412	92257	4098	315	63	1002	13	0	63	whole_screen		4,00836	5394	1	0	5				
