Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording143	kaije	Kaije_trials-73-78 	d06-dilating	1	d06-dilating	whole_screen	5629	55527	4770	281	67	1400	17	2	167	whole_screen	whole_screen	4,39238	5629	1	0	8				
Recording143	kaije	Kaije_trials-73-78 	d08-constr	1	d08-constr	whole_screen	5429	93128	2837	405	83	851	7	0	383	whole_screen	whole_screen	4,25935	3386	2	0	0				
Recording143	kaije	Kaije_trials-73-78 	d10-constr	1	d10-constr	whole_screen	5595	33297	5195	520	30	1117	10	0	182	whole_screen	whole_screen	4,53536	5595	1	0	5				
Recording143	kaije	Kaije_trials-73-78 	grey_screen	1	grey_screen	whole_screen	5162	27218	2118	132	67	383	16	111	133	whole_screen	whole_screen	4,60017	5118	1	44	4				
Recording143	kaije	Kaije_trials-73-78 	grey_screen	2	grey_screen	whole_screen	4596	38892	1948	195	42	1016	10	0	153	whole_screen	whole_screen	4,50714	4596	1	0	4				
Recording143	kaije	Kaije_trials-73-78 	grey_screen	3	grey_screen	whole_screen	4646	49915	4446	889	100	2017	5	0	914	whole_screen	whole_screen	4,29826	4646	1	0	3				
Recording143	kaije	Kaije_trials-73-78 	grey_screen	4	grey_screen	whole_screen	4612	61156	2415	604	263	1445	4	0	263	whole_screen		4,32764	2604	1	0	3				
Recording143	kaije	Kaije_trials-73-78 	grey_screen	5	grey_screen	whole_screen	4646	76559	0				0						0	0		0				
Recording143	kaije	Kaije_trials-73-78 	grey_screen	6	grey_screen	whole_screen	4579	87732	4463	893	568	1167	5	0	995	whole_screen	whole_screen	4,27132	4579	1	0	3				
Recording143	kaije	Kaije_trials-73-78 	h00-dilating	1	h00-dilating	whole_screen	5528	44387	5378	768	133	2167	7	0	708	whole_screen	whole_screen	4,37161	5528	1	0	5				
Recording143	kaije	Kaije_trials-73-78 	h04-constr	1	h04-constr	whole_screen	5612	82121	4423	553	83	2038	8	339	434	whole_screen	whole_screen	4,3228	5405	1	206	3				
Recording143	kaije	Kaije_trials-73-78 	Entire Recording	1	d00-constr,d06-dilating,d08-constr,d10-constr,dog_fed,dog_puppy_barking,grey_screen,h00-dilating,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	98786	0	5195	520	30	1117	10	33297	182	whole_screen		4,53536	5595	1	33297	5				
Recording143	kaije	Kaije_trials-73-78 	Entire Recording	1	d00-constr,d06-dilating,d08-constr,d10-constr,dog_fed,dog_puppy_barking,grey_screen,h00-dilating,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	98786	0	4423	553	83	2038	8	82460	434	whole_screen		4,3228	5405	1	82327	3				
Recording143	kaije	Kaije_trials-73-78 	Entire Recording	1	d00-constr,d06-dilating,d08-constr,d10-constr,dog_fed,dog_puppy_barking,grey_screen,h00-dilating,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	98786	0	2837	405	83	851	7	93128	383	whole_screen		4,25935	3386	2	93128	0				
Recording143	kaije	Kaije_trials-73-78 	Entire Recording	1	d00-constr,d06-dilating,d08-constr,d10-constr,dog_fed,dog_puppy_barking,grey_screen,h00-dilating,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	98786	0	2983	331	83	1233	9	70970	200	whole_screen		4,3882	4283	1	70954	0				
Recording143	kaije	Kaije_trials-73-78 	Entire Recording	1	d00-constr,d06-dilating,d08-constr,d10-constr,dog_fed,dog_puppy_barking,grey_screen,h00-dilating,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	98786	0	15390	385	42	2017	40	27329	133	whole_screen		4,36308	21544	5	27263	17				
Recording143	kaije	Kaije_trials-73-78 	Entire Recording	1	d00-constr,d06-dilating,d08-constr,d10-constr,dog_fed,dog_puppy_barking,grey_screen,h00-dilating,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	98786	0	4770	281	67	1400	17	55529	167	whole_screen		4,39238	5644	1	55512	8				
Recording143	kaije	Kaije_trials-73-78 	Entire Recording	1	d00-constr,d06-dilating,d08-constr,d10-constr,dog_fed,dog_puppy_barking,grey_screen,h00-dilating,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),Rabbit sounds,snow_cat	whole_screen	98786	0	5378	768	133	2167	7	44387	708	whole_screen		4,37161	5528	1	44387	5				
Recording214	Noodle	Noodle_trials46-48	b03-dilating	1	b03-dilating	whole_screen	5595	118368	2503	209	66	694	12	35	133	whole_screen		3,24242	3463	3	18	3				
Recording214	Noodle	Noodle_trials46-48	b06-constr	1	b06-constr	whole_screen	5412	151606	3536	589	217	1067	6	0	864	whole_screen	whole_screen	3,35293	5412	1	0	2				
Recording214	Noodle	Noodle_trials46-48	grey_screen	1	grey_screen	whole_screen	5096	111325	1355	452	67	1005	3	3407	67	whole_screen	whole_screen	3,33839	1722	1	3374	1				
Recording214	Noodle	Noodle_trials46-48	grey_screen	2	grey_screen	whole_screen	4596	123964	1868	467	67	1434	4	33	150	whole_screen		3,23963	1985	2	0	2				
Recording214	Noodle	Noodle_trials46-48	grey_screen	3	grey_screen	whole_screen	4529	137302	1396	279	66	467	5	339	83	whole_screen		3,30233	1646	2	289	1		3739		47,36
Recording214	Noodle	Noodle_trials46-48	h06-dilating	1	h06-dilating	whole_screen	5629	131673	1818	182	70	354	10	0	110	whole_screen		3,22128	3152	2	0	1				
Recording214	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	157221	0	3536	589	217	1067	6	151606	864	whole_screen		3,35293	5412	1	151606	2				
Recording214	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	157221	0	1818	182	70	354	10	131673	110	whole_screen		3,22128	3152	2	131673	1				
Recording214	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	157221	0	4619	385	66	1434	12	114732	67	whole_screen		3,28781	5436	5	114698	4		141041		47,36
Recording214	Noodle	Noodle_trials46-48	Entire Recording	1	b03-dilating,b06-constr,dog_fed,grey_screen,h06-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),Squirrel alarm call	whole_screen	157221	0	2503	209	66	694	12	118403	133	whole_screen		3,24242	3463	3	118387	3				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	b14-dilating	1	b14-dilating	whole_screen	5413	57552	4345	1086	285	2691	4	0	285	whole_screen	whole_screen	3,50119	5413	1	0	0				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	d10-constr	1	d10-constr	whole_screen	5595	26280	1761	293	117	711	6	0	711	whole_screen		3,30998	4193	1	0	1				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	grey_screen	1	grey_screen	whole_screen	5129	20152	3409	379	2	1350	9	0	2	whole_screen	whole_screen	3,36695	5129	1	0	1				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	grey_screen	2	grey_screen	whole_screen	4613	31875	1768	442	200	1035	4	1994	300	whole_screen		3,58451	1952	1	1944	1				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	grey_screen	3	grey_screen	whole_screen	4496	51241	1734	1734	1734	1734	1	2717	1734	whole_screen		3,52875	1734	1	2717	0				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	h08-constr	1	h08-constr	whole_screen	5612	45630	3318	369	101	968	9	119	150	whole_screen		3,50379	4219	1	119	2				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	Entire Recording	1	b14-dilating,d10-constr,grey_screen,h08-constr,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	63161	0	1761	293	117	711	6	26280	711	whole_screen		3,30998	4193	1	26280	1				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	Entire Recording	1	b14-dilating,d10-constr,grey_screen,h08-constr,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	63161	0	4345	1086	285	2691	4	57552	285	whole_screen		3,50119	5413	1	57552	0				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	Entire Recording	1	b14-dilating,d10-constr,grey_screen,h08-constr,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	63161	0	6911	494	2	1734	14	20152	2	whole_screen		3,46301	8814	3	20152	2				
Recording343	Messi	Messi_rep6_d10c-h08c-b14d	Entire Recording	1	b14-dilating,d10-constr,grey_screen,h08-constr,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),snow_cat	whole_screen	63161	0	3318	369	101	968	9	45749	150	whole_screen		3,50379	4219	1	45749	2				
Recording303	Messi	Messi_trials22-24	d01-constr	1	d01-constr	whole_screen	5429	75874	1530	383	89	1120	4	0	1120	whole_screen		4,80129	1780	1	0	1				
Recording303	Messi	Messi_trials22-24	d12-constr	1	d12-constr	whole_screen	5612	45384	4772	2386	108	4664	2	247	4664	whole_screen		4,71702	4790	1	247	1				
Recording303	Messi	Messi_trials22-24	grey_screen	1	grey_screen	whole_screen	5079	34727	0				0						0	0		0				
Recording303	Messi	Messi_trials22-24	grey_screen	2	grey_screen	whole_screen	4613	50996	752	150	67	317	5	489	100	whole_screen		4,75054	2163	1	489	1				
Recording303	Messi	Messi_trials22-24	grey_screen	3	grey_screen	whole_screen	4546	65217	0				0						0	0		0				
Recording303	Messi	Messi_trials22-24	h10-dilating	1	h10-dilating	whole_screen	5612	59605	1656	414	90	1178	4	404	267	whole_screen		4,75314	4312	1	371	0				
Recording303	Messi	Messi_trials22-24	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-constr,d12-constr,dog_puppy_barking,grey_screen,h10-dilating,Kitten meowing to attract cats	whole_screen	81503	0	1530	383	89	1120	4	75874	1120	whole_screen		4,80129	1780	1	75874	1				
Recording303	Messi	Messi_trials22-24	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-constr,d12-constr,dog_puppy_barking,grey_screen,h10-dilating,Kitten meowing to attract cats	whole_screen	81503	0	752	150	67	317	5	51484	100	whole_screen		4,75054	2163	1	51484	1				
Recording303	Messi	Messi_trials22-24	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-constr,d12-constr,dog_puppy_barking,grey_screen,h10-dilating,Kitten meowing to attract cats	whole_screen	81503	0	1656	414	90	1178	4	60009	267	whole_screen		4,75314	4312	1	59976	0				
Recording303	Messi	Messi_trials22-24	Entire Recording	1	Bunny_eating (online-video-cutter.com),d01-constr,d12-constr,dog_puppy_barking,grey_screen,h10-dilating,Kitten meowing to attract cats	whole_screen	81503	0	4772	2386	108	4664	2	45631	4664	whole_screen		4,71702	4790	1	45631	1				
Recording108	Noodle	Noodle_trials31-33	b07-dilating	1	b07-dilating	whole_screen	5578	56859	2600	325	85	666	8	0	174	whole_screen		3,57794	4041	1	0	1				
Recording108	Noodle	Noodle_trials31-33	d06-dilating	1	d06-dilating	whole_screen	5612	72245	0				0						0	0		0				
Recording108	Noodle	Noodle_trials31-33	grey_screen	1	grey_screen	whole_screen	4796	50864	1747	175	53	493	10	0	53	whole_screen		3,51376	4755	1	0	1				
Recording108	Noodle	Noodle_trials31-33	grey_screen	2	grey_screen	whole_screen	4629	62437	2830	283	67	759	10	95	83	whole_screen	whole_screen	3,40772	4551	1	79	2				
Recording108	Noodle	Noodle_trials31-33	grey_screen	3	grey_screen	whole_screen	4563	77857	1600	320	67	667	5	327	667	whole_screen		4,05141	1917	2	327	0				
Recording108	Noodle	Noodle_trials31-33	h12-dilating	1	h12-dilating	whole_screen	5429	100654	887	296	106	533	3	377	248	whole_screen		3,97516	4953	1	341	0				
Recording108	Noodle	Noodle_trials31-33	Entire Recording	1	b07-dilating,d06-dilating,grey_screen,h12-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	106307	0	6177	247	53	759	25	50864	53	whole_screen		3,60611	11223	4	50864	3				
Recording108	Noodle	Noodle_trials31-33	Entire Recording	1	b07-dilating,d06-dilating,grey_screen,h12-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	106307	0	2600	325	85	666	8	56859	174	whole_screen		3,57794	4041	1	56859	1				
Recording108	Noodle	Noodle_trials31-33	Entire Recording	1	b07-dilating,d06-dilating,grey_screen,h12-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	106307	0	887	296	106	533	3	101030	248	whole_screen		3,97516	4953	1	100995	0				
Recording108	Noodle	Noodle_trials31-33	Entire Recording	1	b07-dilating,d06-dilating,grey_screen,h12-dilating,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	106307	0	0				0			whole_screen			0	0		0				
Recording244	Pepe	Pepe_trials37-39 	b01-constr	1	b01-constr	whole_screen	5429	223618	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	grey_screen	1	grey_screen	whole_screen	5162	167684	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	grey_screen	2	grey_screen	whole_screen	4596	187600	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	grey_screen	3	grey_screen	whole_screen	4546	208082	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	h02-dilating	1	h02-dilating	whole_screen	5645	202437	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	h03-constr	1	h03-constr	whole_screen	5612	181988	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b01-constr,grey_screen,h02-dilating,h03-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	229315	0	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b01-constr,grey_screen,h02-dilating,h03-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	229315	0	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b01-constr,grey_screen,h02-dilating,h03-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	229315	0	0				0						0	0		0				
Recording244	Pepe	Pepe_trials37-39 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b01-constr,grey_screen,h02-dilating,h03-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	229315	0	0				0						0	0		0				
Recording263	kaije	Kaije_trials67-72	b07-dilating	1	b07-dilating	whole_screen	5629	78517	1314	263	167	335	5	439	267	whole_screen		3,14459	2072	3	372	0	1490	2169	338,72	37,51
Recording263	kaije	Kaije_trials67-72	b09-dilating	1	b09-dilating	whole_screen	5429	151137	0				0						0	0		0				
Recording263	kaije	Kaije_trials67-72	b11-dilating	1	b11-dilating	whole_screen	5578	130039	0				0						0	0		0				
Recording263	kaije	Kaije_trials67-72	d02-dilating	1	d02-dilating	whole_screen	5645	93954	2324	211	83	702	11	0	702	whole_screen		3,1601	3224	3	0	4	2419	2703	73,85	83,51
Recording263	kaije	Kaije_trials67-72	d13-constr	1	d13-constr	whole_screen	5828	60599	4511	376	83	1400	12	0	133	whole_screen	whole_screen	3,26114	5828	1	0	3				
Recording263	kaije	Kaije_trials67-72	grey_screen	1	grey_screen	whole_screen	5079	39717	2265	174	11	500	13	0	11	whole_screen		3,25746	4838	1	0	2				
Recording263	kaije	Kaije_trials67-72	grey_screen	2	grey_screen	whole_screen	4696	66428	2921	487	67	1767	6	0	138	whole_screen		3,21656	3155	2	0	1				
Recording263	kaije	Kaije_trials67-72	grey_screen	3	grey_screen	whole_screen	4612	84146	267	67	67	67	4	3789	67	whole_screen		3,21287	700	1	3789	1				
Recording263	kaije	Kaije_trials67-72	grey_screen	4	grey_screen	whole_screen	4596	99599	0				0						0	0		0				
Recording263	kaije	Kaije_trials67-72	grey_screen	5	grey_screen	whole_screen	4613	121396	953	238	100	537	4	2826	100	whole_screen	whole_screen	3,1338	1170	2	2809	1	3742		294,96	
Recording263	kaije	Kaije_trials67-72	grey_screen	6	grey_screen	whole_screen	4513	135617	441	110	71	222	4	728	74	whole_screen		3,20049	824	3	672	0	1585		34,81	
Recording263	kaije	Kaije_trials67-72	h11-constr	1	h11-constr	whole_screen	5629	115768	1864	233	83	745	8	753	217	whole_screen		3,10294	2452	1	699	1				
Recording263	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	156792	0	1864	233	83	745	8	116520	217	whole_screen		3,10294	2452	1	116467	1				
Recording263	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	156792	0	6847	221	11	1767	31	39717	11	whole_screen		3,2175	10687	9	39717	5	125139		294,96	
Recording263	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	156792	0	1314	263	167	335	5	78956	267	whole_screen		3,14459	2072	3	78889	0	80007	80686	338,72	37,51
Recording263	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	156792	0	4511	376	83	1400	12	60599	133	whole_screen		3,26114	5828	1	60599	3				
Recording263	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	156792	0	0				0			whole_screen			0	0		0				
Recording263	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	156792	0	0				0			whole_screen			0	0		0				
Recording263	kaije	Kaije_trials67-72	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b07-dilating,b09-dilating,b11-dilating,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),d02-dilating,d13-constr,grey_screen,h11-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	156792	0	2324	211	83	702	11	93954	702	whole_screen		3,1601	3224	3	93954	4	96373	96657	73,85	83,51
Recording237	Barney	Barney_trials82-84	b04-dilating	1	b04-dilating	whole_screen	5578	74060	2928	225	67	700	13	0	419	whole_screen	whole_screen	3,75144	5578	1	0	1				
Recording237	Barney	Barney_trials82-84	grey_screen	1	grey_screen	whole_screen	5146	64902	3628	213	51	633	17	0	127	whole_screen	whole_screen	3,66888	5146	1	0	6				
Recording237	Barney	Barney_trials82-84	grey_screen	2	grey_screen	whole_screen	4646	79639	2398	300	12	1301	8	0	12	whole_screen		3,58803	3648	2	0	3		3948		1147,63
Recording237	Barney	Barney_trials82-84	grey_screen	3	grey_screen	whole_screen	4513	91978	3763	418	67	986	9	0	986	whole_screen	whole_screen	4,00888	4513	1	0	2				
Recording237	Barney	Barney_trials82-84	h02-dilating	1	h02-dilating	whole_screen	5429	97673	2814	166	25	653	17	0	25	whole_screen	whole_screen	4,00079	5028	2	0	4				
Recording237	Barney	Barney_trials82-84	h05-dilating	1	h05-dilating	whole_screen	5595	86383	3953	439	70	1183	9	0	70	whole_screen	whole_screen	4,01143	5595	1	0	2				
Recording237	Barney	Barney_trials82-84	Entire Recording	1	b04-dilating,dog_fed,grey_screen,h02-dilating,h05-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	103312	0	2928	225	67	700	13	74060	419	whole_screen		3,75144	5578	1	74060	1				
Recording237	Barney	Barney_trials82-84	Entire Recording	1	b04-dilating,dog_fed,grey_screen,h02-dilating,h05-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	103312	0	3953	439	70	1183	9	86383	70	whole_screen		4,01143	5595	1	86383	2				
Recording237	Barney	Barney_trials82-84	Entire Recording	1	b04-dilating,dog_fed,grey_screen,h02-dilating,h05-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	103312	0	9789	288	12	1301	34	64902	127	whole_screen		3,77976	13306	4	64902	11		83586		1147,63
Recording237	Barney	Barney_trials82-84	Entire Recording	1	b04-dilating,dog_fed,grey_screen,h02-dilating,h05-dilating,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	103312	0	2814	166	25	653	17	97673	25	whole_screen		4,00079	5028	2	97673	4				
Recording72	Messi	Messi_trials1-3 	b03-constr	1	b03-constr	whole_screen	5912	427333	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	b04-dilating	1	b04-dilating	whole_screen	5912	404703	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	d09-dilating	1	d09-dilating	whole_screen	5495	472028	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	grey_screen	1	grey_screen	whole_screen	5112	380424	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	grey_screen	2	grey_screen	whole_screen	4913	410614	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	grey_screen	3	grey_screen	whole_screen	4746	433245	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	Entire Recording	1	b03-constr,b04-dilating,d09-dilating,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	477738	0	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	Entire Recording	1	b03-constr,b04-dilating,d09-dilating,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	477738	0	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	Entire Recording	1	b03-constr,b04-dilating,d09-dilating,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	477738	0	0				0						0	0		0				
Recording72	Messi	Messi_trials1-3 	Entire Recording	1	b03-constr,b04-dilating,d09-dilating,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,Squirrel alarm call	whole_screen	477738	0	0				0						0	0		0				
Recording113	kaije	Kaije_trials37-39	b10-constr	1	b10-constr	whole_screen	5429	178717	4945	550	67	2000	9	0	371	whole_screen	whole_screen	3,98101	5429	1	0	2				
Recording113	kaije	Kaije_trials37-39	d09-constr	1	d09-constr	whole_screen	5628	164613	5019	456	36	1200	11	0	36	whole_screen		4,41562	5569	1	0	3				
Recording113	kaije	Kaije_trials37-39	d11-dilating	1	d11-dilating	whole_screen	5595	153423	4495	250	67	816	18	0	93	whole_screen	whole_screen	5,00085	5595	1	0	5				
Recording113	kaije	Kaije_trials37-39	grey_screen	1	grey_screen	whole_screen	5112	147361	3985	249	67	533	16	69	167	whole_screen		4,99363	5085	1	19	6				
Recording113	kaije	Kaije_trials37-39	grey_screen	2	grey_screen	whole_screen	4646	159018	4213	421	65	848	10	0	65	whole_screen	whole_screen	4,70316	4646	1	0	2				
Recording113	kaije	Kaije_trials37-39	grey_screen	3	grey_screen	whole_screen	4579	170241	2918	265	67	967	11	24	450	whole_screen		4,26613	3884	1	8	2				
Recording113	kaije	Kaije_trials37-39	Entire Recording	1	b10-constr,Bunny_eating (online-video-cutter.com),d09-constr,d11-dilating,grey_screen,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	184360	0	4945	550	67	2000	9	178717	371	whole_screen		3,98101	5429	1	178717	2				
Recording113	kaije	Kaije_trials37-39	Entire Recording	1	b10-constr,Bunny_eating (online-video-cutter.com),d09-constr,d11-dilating,grey_screen,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	184360	0	11115	300	65	967	37	147430	167	whole_screen		4,69258	13616	3	147380	10				
Recording113	kaije	Kaije_trials37-39	Entire Recording	1	b10-constr,Bunny_eating (online-video-cutter.com),d09-constr,d11-dilating,grey_screen,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	184360	0	4495	250	67	816	18	153423	93	whole_screen		5,00085	5595	1	153423	5				
