Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording60	kaije	Kaije_trials16-18	grey_screen	2	grey_screen	whole_screen	4613	100572	0				0						0	0		0				
Recording60	kaije	Kaije_trials16-18	grey_screen	3	grey_screen	whole_screen	4563	131928	0				0						0	0		0				
Recording60	kaije	Kaije_trials16-18	h01-dilating	1	h01-dilating	whole_screen	5395	145533	1062	14	10	19	74	3384	17	whole_screen	whole_screen	3,36144	1482	8	3384	0				
Recording60	kaije	Kaije_trials16-18	h06-dilating	1	h06-dilating	whole_screen	5762	94811	0				0						0	0		0				
Recording60	kaije	Kaije_trials16-18	Entire Recording	1	b03-dilating,d5d8b793-c98f-4412-9eb8-27017d7a6253,dog_fed,grey_screen,h01-dilating,h06-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	151154	0	0				0			whole_screen			0	0		0				
Recording60	kaije	Kaije_trials16-18	Entire Recording	1	b03-dilating,d5d8b793-c98f-4412-9eb8-27017d7a6253,dog_fed,grey_screen,h01-dilating,h06-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	151154	0	1062	14	10	19	74	148917	17	whole_screen		3,36144	1482	8	148917	0				
Recording60	kaije	Kaije_trials16-18	Entire Recording	1	b03-dilating,d5d8b793-c98f-4412-9eb8-27017d7a6253,dog_fed,grey_screen,h01-dilating,h06-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	151154	0	183	17	17	17	11	68914	17	whole_screen		3,41407	183	9	68914	0				
Recording60	kaije	Kaije_trials16-18	Entire Recording	1	b03-dilating,d5d8b793-c98f-4412-9eb8-27017d7a6253,dog_fed,grey_screen,h01-dilating,h06-dilating,Our pet pheasant (online-video-cutter.com)	whole_screen	151154	0	0				0			whole_screen			0	0		0				
Recording172	kaije	Kaije_trials-79-81	b00-dilating	1	b00-dilating	whole_screen	5578	166387	511	17	3	18	30	0	3	whole_screen	whole_screen	3,90451	5578	1	0	0				
Recording172	kaije	Kaije_trials-79-81	grey_screen	1	grey_screen	whole_screen	4596	146471	1377	18	10	18	77	1077	18	whole_screen		3,36883	2022	6	1077	0				
Recording172	kaije	Kaije_trials-79-81	grey_screen	2	grey_screen	whole_screen	4796	160476	4779	18	10	18	266	0	10	whole_screen	whole_screen	3,63273	4796	1	0	0				
Recording172	kaije	Kaije_trials-79-81	grey_screen	3	grey_screen	whole_screen	4530	171965	3379	17	7	18	196	0	7	whole_screen		3,71969	4367	6	0	0				
Recording172	kaije	Kaije_trials-79-81	h08-dilating	1	h08-dilating	whole_screen	5479	177244	3070	18	10	19	172	0	17	whole_screen	whole_screen	3,43593	5352	2	0	0				
Recording172	kaije	Kaije_trials-79-81	h10-constr	1	h10-constr	whole_screen	5612	154864	5595	17	8	18	326	0	10	whole_screen	whole_screen	4,02125	5612	1	0	0				
Recording172	kaije	Kaije_trials-79-81	Entire Recording	1	b00-dilating,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h08-dilating,h10-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	182927	0	511	17	3	18	30	166387	3	whole_screen		3,90451	5578	1	166387	0				
Recording172	kaije	Kaije_trials-79-81	Entire Recording	1	b00-dilating,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h08-dilating,h10-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	182927	0	3070	18	10	19	172	177244	17	whole_screen		3,43593	5352	2	177244	0				
Recording172	kaije	Kaije_trials-79-81	Entire Recording	1	b00-dilating,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h08-dilating,h10-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	182927	0	9536	18	7	18	539	147548	18	whole_screen		3,62648	11185	13	147548	0				
Recording172	kaije	Kaije_trials-79-81	Entire Recording	1	b00-dilating,Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h08-dilating,h10-constr,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	182927	0	5595	17	8	18	326	154864	10	whole_screen		4,02125	5612	1	154864	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	b11-dilating	1	b11-dilating	whole_screen	5412	90823	2463	17	4	17	149	0	9	whole_screen	whole_screen	2,81875	2729	11	0	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	d05-dilating	1	d05-dilating	whole_screen	5562	75654	5095	17	2	17	307	0	2	whole_screen	whole_screen	3,06971	5345	7	0	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	grey_screen	1	grey_screen	whole_screen	5096	37570	3342	17	10	17	201	0	13	whole_screen	whole_screen	2,99404	3477	20	0	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	grey_screen	2	grey_screen	whole_screen	4563	59551	2762	17	16	17	165	6	17	whole_screen	whole_screen	2,97175	3651	20	6	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	grey_screen	3	grey_screen	whole_screen	4513	81215	3514	17	12	17	211	0	12	whole_screen		3,06785	3681	17	0	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	h05-constr	1	h05-constr	whole_screen	5612	53939	3152	17	16	17	188	65	17	whole_screen		2,84862	3987	18	65	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	Entire Recording	1	b11-dilating,d05-dilating,grey_screen,h05-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	96436	0	3152	17	16	17	188	54005	17	whole_screen		2,84862	3987	18	54005	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	Entire Recording	1	b11-dilating,d05-dilating,grey_screen,h05-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	96436	0	5095	17	2	17	307	75654	2	whole_screen		3,06971	5345	7	75654	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	Entire Recording	1	b11-dilating,d05-dilating,grey_screen,h05-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	96436	0	9618	17	10	17	577	37570	13	whole_screen		3,01466	10809	57	37570	0				
Recording326	Noodle	Noodle_rep11_h05c-d05d-b11d	Entire Recording	1	b11-dilating,d05-dilating,grey_screen,h05-constr,Kanji The Parrot makes squeak toy noise when squeezed,Male Duck “Quacking”,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	96436	0	2463	17	4	17	149	90823	9	whole_screen		2,81875	2729	11	90823	0				
Recording351	jazz	Jazz_trials43-45	b10-constr	1	b10-constr	whole_screen	5712	174980	0				0						0	0		0				
Recording351	jazz	Jazz_trials43-45	b14-dilating	1	b14-dilating	whole_screen	5445	204121	0				0						0	0		0				
Recording351	jazz	Jazz_trials43-45	grey_screen	1	grey_screen	whole_screen	4613	109187	255	17	16	18	15	2748	18	whole_screen		1,87178	289	3	2748	0				
Recording351	jazz	Jazz_trials43-45	grey_screen	2	grey_screen	whole_screen	4596	140810	0				0						0	0		0				
Recording351	jazz	Jazz_trials43-45	grey_screen	3	grey_screen	whole_screen	4513	180692	0				0						0	0		0				
Recording351	jazz	Jazz_trials43-45	h12-constr	1	h12-constr	whole_screen	5645	135165	0				0						0	0		0				
Recording351	jazz	Jazz_trials43-45	Entire Recording	1	b10-constr,b14-dilating,dog_fed,grey_screen,h12-constr,Kanji The Parrot makes squeak toy noise when squeezed,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	209793	0	0				0			whole_screen			0	0		0				
Recording351	jazz	Jazz_trials43-45	Entire Recording	1	b10-constr,b14-dilating,dog_fed,grey_screen,h12-constr,Kanji The Parrot makes squeak toy noise when squeezed,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	209793	0	0				0			whole_screen			0	0		0				
Recording351	jazz	Jazz_trials43-45	Entire Recording	1	b10-constr,b14-dilating,dog_fed,grey_screen,h12-constr,Kanji The Parrot makes squeak toy noise when squeezed,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	209793	0	255	17	16	18	15	111935	18	whole_screen		1,87178	289	3	111935	0				
Recording351	jazz	Jazz_trials43-45	Entire Recording	1	b10-constr,b14-dilating,dog_fed,grey_screen,h12-constr,Kanji The Parrot makes squeak toy noise when squeezed,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	209793	0	0				0			whole_screen			0	0		0				
Recording48	kaije	Kaije_trials4-6	b04-dilating	1	b04-dilating	whole_screen	5612	248281	18	18	18	18	1	181	18	whole_screen		4,63516	18	1	181	0				
Recording48	kaije	Kaije_trials4-6	b05-dilating	1	b05-dilating	whole_screen	5545	279587	1512	17	16	18	90	42	17	whole_screen		5,00644	1698	39	42	0				
Recording48	kaije	Kaije_trials4-6	d15-dilating	1	d15-dilating	whole_screen	5612	226483	0				0						0	0		0				
Recording48	kaije	Kaije_trials4-6	grey_screen	1	grey_screen	whole_screen	5096	187400	0				0						0	0		0				
Recording48	kaije	Kaije_trials4-6	grey_screen	2	grey_screen	whole_screen	4596	232095	18	18	18	18	1	4453	18	whole_screen		4,21783	18	1	4453	0				
Recording48	kaije	Kaije_trials4-6	grey_screen	3	grey_screen	whole_screen	4529	253893	0				0						0	0		0				
Recording48	kaije	Kaije_trials4-6	Entire Recording	1	b04-dilating,b05-dilating,d15-dilating,grey_screen,Male Duck “Quacking”,Our pet pheasant (online-video-cutter.com),Squirrel alarm call	whole_screen	285349	0	0				0			whole_screen			0	0		0				
Recording48	kaije	Kaije_trials4-6	Entire Recording	1	b04-dilating,b05-dilating,d15-dilating,grey_screen,Male Duck “Quacking”,Our pet pheasant (online-video-cutter.com),Squirrel alarm call	whole_screen	285349	0	18	18	18	18	1	248462	18	whole_screen		4,63516	18	1	248462	0				
Recording48	kaije	Kaije_trials4-6	Entire Recording	1	b04-dilating,b05-dilating,d15-dilating,grey_screen,Male Duck “Quacking”,Our pet pheasant (online-video-cutter.com),Squirrel alarm call	whole_screen	285349	0	1512	17	16	18	90	279629	17	whole_screen		5,00644	1698	39	279629	0				
Recording48	kaije	Kaije_trials4-6	Entire Recording	1	b04-dilating,b05-dilating,d15-dilating,grey_screen,Male Duck “Quacking”,Our pet pheasant (online-video-cutter.com),Squirrel alarm call	whole_screen	285349	0	18	18	18	18	1	236548	18	whole_screen		4,21783	18	1	236548	0				
Recording71	Pepe	Pepe_trials13-15 	b03-dilating	1	b03-dilating	whole_screen	5445	255466	0				0						0	0		0				
Recording71	Pepe	Pepe_trials13-15 	b10-dilating	1	b10-dilating	whole_screen	5595	210672	895	17	9	17	54	0	9	whole_screen		3,27472	912	7	0	0				
Recording71	Pepe	Pepe_trials13-15 	b12-constr	1	b12-constr	whole_screen	5612	239880	17	17	17	17	1	4763	17	whole_screen		2,85287	17	1	4763	0				
Recording71	Pepe	Pepe_trials13-15 	grey_screen	1	grey_screen	whole_screen	5079	192138	0				0						0	0		0				
Recording71	Pepe	Pepe_trials13-15 	grey_screen	2	grey_screen	whole_screen	4579	216267	33	17	17	17	2	3510	17	whole_screen		2,79029	33	2	3510	0				
Recording71	Pepe	Pepe_trials13-15 	grey_screen	3	grey_screen	whole_screen	4529	245492	0				0						0	0		0				
Recording71	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	261120	0	895	17	9	17	54	210672	9	whole_screen		3,27472	912	7	210672	0				
Recording71	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	261120	0	33	17	17	17	2	219777	17	whole_screen		2,79029	33	2	219777	0				
Recording71	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	261120	0	0				0			whole_screen			0	0		0				
Recording71	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	261120	0	17	17	17	17	1	244643	17	whole_screen		2,85287	17	1	244643	0				
Recording150	jazz	Jazz_trials25-27	d09-dilating	1	d09-dilating	whole_screen	5629	199295	532	17	1	18	32	0	1	whole_screen		2,62927	1117	10	0	0				
Recording150	jazz	Jazz_trials25-27	grey_screen	1	grey_screen	whole_screen	5079	173002	1019	17	16	18	61	1156	18	whole_screen		3,00543	1225	12	1156	0				
Recording150	jazz	Jazz_trials25-27	grey_screen	2	grey_screen	whole_screen	4663	204924	193	18	16	18	11	722	16	whole_screen		2,44272	1348	2	722	0				
Recording150	jazz	Jazz_trials25-27	grey_screen	3	grey_screen	whole_screen	4529	226305	872	17	17	18	51	77	17	whole_screen		2,40971	1043	4	77	0				
Recording150	jazz	Jazz_trials25-27	h01-dilating	1	h01-dilating	whole_screen	5578	220727	588	17	16	18	35	622	18	whole_screen		3,03676	762	14	622	0				
Recording150	jazz	Jazz_trials25-27	h06-constr	1	h06-constr	whole_screen	5429	242291	36	18	18	18	2	5151	18	whole_screen		4,40731	36	2	5151	0				
Recording150	jazz	Jazz_trials25-27	Entire Recording	1	d09-dilating,grey_screen,h01-dilating,h06-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	247919	0	532	17	1	18	32	199295	1	whole_screen		2,62927	1117	10	199295	0				
Recording150	jazz	Jazz_trials25-27	Entire Recording	1	d09-dilating,grey_screen,h01-dilating,h06-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	247919	0	36	18	18	18	2	247443	18	whole_screen		4,40731	36	2	247443	0				
Recording150	jazz	Jazz_trials25-27	Entire Recording	1	d09-dilating,grey_screen,h01-dilating,h06-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	247919	0	588	17	16	18	35	221349	18	whole_screen		3,03676	762	14	221349	0				
Recording150	jazz	Jazz_trials25-27	Entire Recording	1	d09-dilating,grey_screen,h01-dilating,h06-constr,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com),Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	247919	0	2084	17	16	18	123	174158	18	whole_screen		2,7081	3616	18	174158	0				
Recording87	kaije	Kaije_trials31-36	b01-dilating	1	b01-dilating	whole_screen	5628	503375	3835	17	4	18	230	1333	17	whole_screen	whole_screen	3,89259	4295	1	1333	0				
Recording87	kaije	Kaije_trials31-36	b03-constr	1	b03-constr	whole_screen	5578	521060	5495	17	5	17	331	0	6	whole_screen	whole_screen	3,64696	5495	6	0	0				
Recording87	kaije	Kaije_trials31-36	b05-constr	1	b05-constr	whole_screen	5628	572682	0				0						0	0		0				
Recording87	kaije	Kaije_trials31-36	b09-constr	1	b09-constr	whole_screen	5462	593896	404	17	9	18	24	0	9	whole_screen		3,5443	404	2	0	0				
Recording87	kaije	Kaije_trials31-36	grey_screen	1	grey_screen	whole_screen	4579	483209	4148	18	7	18	234	0	7	whole_screen		3,36849	4447	4	0	0				
Recording87	kaije	Kaije_trials31-36	grey_screen	2	grey_screen	whole_screen	4629	509004	4629	17	13	17	278	0	13	whole_screen	whole_screen	3,56585	4629	1	0	0				
Recording87	kaije	Kaije_trials31-36	grey_screen	3	grey_screen	whole_screen	4646	526638	4328	17	11	17	260	0	11	whole_screen		3,53943	4345	4	0	0				
Recording87	kaije	Kaije_trials31-36	grey_screen	4	grey_screen	whole_screen	4596	542108	1803	17	2	18	108	0	2	whole_screen	whole_screen	3,27872	3716	2	0	0				
Recording87	kaije	Kaije_trials31-36	grey_screen	5	grey_screen	whole_screen	4629	563973	617	17	11	18	37	100	11	whole_screen		3,35556	984	12	100	0				
Recording87	kaije	Kaije_trials31-36	grey_screen	6	grey_screen	whole_screen	4579	578310	614	18	17	18	34	865	18	whole_screen		3,20363	681	16	865	0				
Recording87	kaije	Kaije_trials31-36	h13-constr	1	h13-constr	whole_screen	5612	536496	3969	17	14	18	238	718	17	whole_screen	whole_screen	3,31143	4353	9	718	0				
Recording87	kaije	Kaije_trials31-36	h15-constr	1	h15-constr	whole_screen	5645	558328	121	17	12	18	7	2800	12	whole_screen		2,77386	138	4	2800	0				
Recording87	kaije	Kaije_trials31-36	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b01-dilating,b03-constr,b05-constr,b09-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h13-constr,h15-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	599558	0	3835	17	4	18	230	504708	17	whole_screen		3,89259	4295	1	504708	0				
Recording87	kaije	Kaije_trials31-36	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b01-dilating,b03-constr,b05-constr,b09-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h13-constr,h15-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	599558	0	5495	17	5	17	331	521060	6	whole_screen		3,64696	5495	6	521060	0				
Recording87	kaije	Kaije_trials31-36	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b01-dilating,b03-constr,b05-constr,b09-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h13-constr,h15-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	599558	0	3969	17	14	18	238	537214	17	whole_screen		3,31143	4353	9	537214	0				
Recording87	kaije	Kaije_trials31-36	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b01-dilating,b03-constr,b05-constr,b09-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h13-constr,h15-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	599558	0	404	17	9	18	24	593896	9	whole_screen		3,5443	404	2	593896	0				
Recording87	kaije	Kaije_trials31-36	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b01-dilating,b03-constr,b05-constr,b09-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h13-constr,h15-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	599558	0	0				0			whole_screen			0	0		0				
Recording87	kaije	Kaije_trials31-36	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b01-dilating,b03-constr,b05-constr,b09-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h13-constr,h15-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	599558	0	16139	17	2	18	951	483209	7	whole_screen		3,4566	18803	39	483209	0				
Recording87	kaije	Kaije_trials31-36	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b01-dilating,b03-constr,b05-constr,b09-constr,Bunny_eating (online-video-cutter.com),Corgi Snow Tunnel (online-video-cutter.com),grey_screen,h13-constr,h15-constr,Rabbit sounds,wild baby bunnies (online-video-cutter.com)	whole_screen	599558	0	121	17	12	18	7	561127	12	whole_screen		2,77386	138	4	561127	0				
Recording109	Noodle	Noodle_trials34-36 	b13-dilating	1	b13-dilating	whole_screen	5429	172444	2554	17	11	18	151	0	11	whole_screen		3,06039	2901	24	0	0				
Recording109	Noodle	Noodle_trials34-36 	d01-dilating	1	d01-dilating	whole_screen	5595	159855	1599	16	1	18	97	0	1	whole_screen	whole_screen	3,12614	2095	26	0	0				
Recording109	Noodle	Noodle_trials34-36 	grey_screen	1	grey_screen	whole_screen	5129	124553	3181	17	16	18	183	17	17	whole_screen		3,13774	3265	10	17	0				
Recording109	Noodle	Noodle_trials34-36 	grey_screen	2	grey_screen	whole_screen	4613	143669	1983	17	16	18	118	270	17	whole_screen		3,24757	1983	26	270	0				
Recording109	Noodle	Noodle_trials34-36 	grey_screen	3	grey_screen	whole_screen	4513	165450	2257	17	12	18	134	0	13	whole_screen	whole_screen	3,20401	2327	23	0	0				
Recording109	Noodle	Noodle_trials34-36 	h04-constr	1	h04-constr	whole_screen	5578	138091	2138	17	16	18	127	1	17	whole_screen		3,14447	2155	24	1	0				
Recording109	Noodle	Noodle_trials34-36 	Entire Recording	1	b13-dilating,d01-dilating,grey_screen,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,wild baby bunnies (online-video-cutter.com)	whole_screen	178077	0	2138	17	16	18	127	138092	17	whole_screen		3,14447	2155	24	138092	0				
Recording109	Noodle	Noodle_trials34-36 	Entire Recording	1	b13-dilating,d01-dilating,grey_screen,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,wild baby bunnies (online-video-cutter.com)	whole_screen	178077	0	2554	17	11	18	151	172444	11	whole_screen		3,06039	2901	24	172444	0				
Recording109	Noodle	Noodle_trials34-36 	Entire Recording	1	b13-dilating,d01-dilating,grey_screen,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,wild baby bunnies (online-video-cutter.com)	whole_screen	178077	0	7422	17	12	18	435	124569	17	whole_screen		3,18795	7574	59	124569	0				
Recording109	Noodle	Noodle_trials34-36 	Entire Recording	1	b13-dilating,d01-dilating,grey_screen,h04-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat,wild baby bunnies (online-video-cutter.com)	whole_screen	178077	0	1599	16	1	18	97	159855	1	whole_screen		3,12614	2095	26	159855	0				
Recording285	Noodle	Noodle_trials91-93	b12-constr	1	b12-constr	whole_screen	5595	95379	3950	17	1	18	238	0	3	whole_screen	whole_screen	3,72177	5324	7	0	0				
Recording285	Noodle	Noodle_trials91-93	grey_screen	1	grey_screen	whole_screen	4579	88452	3260	17	16	18	195	169	17	whole_screen	whole_screen	4,03829	4360	3	169	0				
Recording285	Noodle	Noodle_trials91-93	grey_screen	2	grey_screen	whole_screen	4613	100974	2205	17	15	19	131	0	16	whole_screen	whole_screen	3,43308	3740	5	0	0				
Recording285	Noodle	Noodle_trials91-93	grey_screen	3	grey_screen	whole_screen	4563	112863	3058	17	2	18	183	0	2	whole_screen	whole_screen	3,3066	4313	6	0	0				
Recording285	Noodle	Noodle_trials91-93	h03-dilating	1	h03-dilating	whole_screen	5578	107285	1956	17	15	18	112	75	17	whole_screen	whole_screen	3,05831	4193	2	75	0				
Recording285	Noodle	Noodle_trials91-93	h07-constr	1	h07-constr	whole_screen	5395	118625	3399	17	8	18	204	207	17	whole_screen	whole_screen	3,39936	4855	6	207	0				
Recording285	Noodle	Noodle_trials91-93	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b12-constr,grey_screen,h03-dilating,h07-constr,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	124242	0	1956	17	15	18	112	107360	17	whole_screen		3,05831	4193	2	107360	0				
Recording285	Noodle	Noodle_trials91-93	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b12-constr,grey_screen,h03-dilating,h07-constr,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	124242	0	8523	17	2	19	509	88621	17	whole_screen		3,62008	12413	14	88621	0				
Recording285	Noodle	Noodle_trials91-93	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b12-constr,grey_screen,h03-dilating,h07-constr,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	124242	0	3950	17	1	18	238	95379	3	whole_screen		3,72177	5324	7	95379	0				
Recording285	Noodle	Noodle_trials91-93	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),ASMR Dog Mukbang Pitbull Eating Raw Foods,b12-constr,grey_screen,h03-dilating,h07-constr,Squirrels Just Wanna Have Fun _ America's National Parks (online-video-cutter.com)	whole_screen	124242	0	3399	17	8	18	204	118832	17	whole_screen		3,39936	4855	6	118832	0				
Recording319	Noodle	Noodle_rep3_d02c-d10d-b05c	b05-constr	1	b05-constr	whole_screen	5429	62074	2883	17	3	18	170	0	3	whole_screen		2,85149	4889	1	0	0				
Recording319	Noodle	Noodle_rep3_d02c-d10d-b05c	d02-constr	1	d02-constr	whole_screen	5645	29902	4843	17	8	17	291	0	8	whole_screen	whole_screen	2,72159	5612	2	0	0				
Recording319	Noodle	Noodle_rep3_d02c-d10d-b05c	d10-dilating	1	d10-dilating	whole_screen	5612	46471	3105	17	4	17	186	0	4	whole_screen		2,97028	3242	9	0	0				
Recording319	Noodle	Noodle_rep3_d02c-d10d-b05c	grey_screen	1	grey_screen	whole_screen	5079	23874	3980	17	0	17	240	0	0	whole_screen	whole_screen	2,7721	5079	1	0	0				
Recording319	Noodle	Noodle_rep3_d02c-d10d-b05c	grey_screen	2	grey_screen	whole_screen	4613	35547	2010	17	5	17	121	0	5	whole_screen	whole_screen	2,73632	3445	5	0	0				
Recording319	Noodle	Noodle_rep3_d02c-d10d-b05c	grey_screen	3	grey_screen	whole_screen	4746	52082	2012	17	16	18	120	762	17	whole_screen		2,98193	2402	3	762	0				
Recording319	Noodle	Noodle_rep3_d02c-d10d-b05c	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b05-constr,d02-constr,d10-dilating,dog_puppy_barking,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com)	whole_screen	67692	0	3105	17	4	17	186	46471	4	whole_screen		2,97028	3242	9	46471	0				
